#TYPE System.Diagnostics.Eventing.Reader.EventLogRecord
"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10301$. The target name used was cifs/lap-10827.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416496","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 1:25:29 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10343$. The target name used was cifs/mdc-10337.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416485","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 1:08:27 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10169$. The target name used was cifs/mdc-6803.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416459","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 12:19:11 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10224$. The target name used was cifs/mdc-10300.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416429","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 11:37:07 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10544$. The target name used was cifs/mdc-11655.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416425","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 11:34:06 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10143$. The target name used was cifs/mdc-11105.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416415","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 11:14:43 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11628$. The target name used was cifs/mdc-10194.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416411","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 11:03:48 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10494$. The target name used was cifs/mdc-8971.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416395","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 10:37:29 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10320$. The target name used was cifs/mdc-10138.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416388","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 10:27:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11062$. The target name used was cifs/mdc-10593.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416382","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 10:21:18 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11657$. The target name used was cifs/mdc-10935.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416380","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 10:15:58 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10348$. The target name used was cifs/mdc-10158.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416369","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 10:04:34 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10350$. The target name used was cifs/mdc-10129.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416341","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 9:12:08 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10918$. The target name used was cifs/mdc-11625.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416321","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:52:15 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10988$. The target name used was cifs/mdc-11294.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416320","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:49:17 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-11063$. The target name used was cifs/mdc-10244.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416319","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:48:18 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10087$. The target name used was cifs/mdc-10329.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416312","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:44:06 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10276$. The target name used was cifs/mdc-10166.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416311","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:42:28 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10186$. The target name used was cifs/mdc-10094.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416310","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:41:55 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10323$. The target name used was cifs/mdc-8980.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416309","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:40:38 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10320$. The target name used was cifs/mdc-10138.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416300","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:28:04 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10270$. The target name used was cifs/mdc-11623.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416296","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:24:53 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10494$. The target name used was cifs/mdc-8971.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416293","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:23:08 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server tab-11065$. The target name used was cifs/mdc-10982.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416291","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:18:05 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Kerberos client received a KRB_AP_ERR_MODIFIED error from the server mdc-10645$. The target name used was cifs/mdc-10293.sheriffleefl.org. This indicates that the target server failed to decrypt the ticket provided by the client. This can occur when the target server principal name (SPN) is registered on an account other than the account the target service is using. Ensure that the target SPN is only registered on the account used by the server. This error can also happen if the target service account password is different than what is configured on the Kerberos Key Distribution Center for that target service. Ensure that the service on the server and the KDC are both configured to use the same password. If the server name is not fully qualified, and the target domain (SHERIFFLEEFL.ORG) is different from the client domain (SHERIFFLEEFL.ORG), check if there are identically named server accounts in these two domains, or use the fully-qualified name to identify the server.","4","0","16384","2","0","0","36028797018963968","2416288","Microsoft-Windows-Security-Kerberos","98e6cfcb-ee0a-41e0-a57b-622d4e1b30b1","System","0","0","lcso-rms.sheriffleefl.org",,"3/4/2021 8:13:43 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
